file_name,category_name,item,details,looks,colors,prints,textures,sleeveLength,length,neckLine,fit,shape,clip_brand,clip_score
10113_00.jpg,TOPS,Blouse,Ribbon,Feminine,Red,Solid,Synthetic,Long Sleeve,normal,Bow Collar,normal-fit,,Unknown,0.2893
10150_00.jpg,TOPS,Tank Top,unbalanced,Casual,Yellow,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.2922
10400_00.jpg,TOPS,T-shirts,Embroidery,Casual,Red,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.295
10464_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Floral,Synthetic,Cropped Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2842
10478_00.jpg,TOPS,T-shirts,,Casual,Black,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2861
10575_00.jpg,TOPS,Blouse,Drop shoulder,Casual,Red,Solid,Synthetic,Long Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.2876
10775_00.jpg,TOPS,Sweatshirt,,Casual,Black,Solid,Cotton,Long Sleeve,cropped,Turtle Neck,normal-fit,,Unknown,0.2993
10983_00.jpg,TOPS,Tank Top,Buckle,Casual,White,Solid,Cotton,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.2842
11116_00.jpg,TOPS,T-shirts,Embroidery,Casual,Black,lettering,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3098
11169_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.289
11170_00.jpg,TOPS,Tank Top,Stitch,Casual,Black,Solid,Leather,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.3108
11254_00.jpg,TOPS,T-shirts,Embroidery,Casual,Yellow,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.301
11316_00.jpg,TOPS,Blouse,unbalanced,Casual,Black,graphic,Synthetic,Short Sleeve,normal,Round Neck,oversized,,Unknown,0.294
11424_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Cotton,Long Sleeve,normal,Round Neck,tight-fit,,Unknown,0.289
11487_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Pink,Stripe,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2964
11508_00.jpg,TOPS,T-shirts,Embroidery,Casual,Grey,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Gap,0.3328
11852_00.jpg,TOPS,Blouse,Ribbon,Feminine,White,Solid,Synthetic,Sleeveless,cropped,V Neck,normal-fit,,Unknown,0.2869
11853_00.jpg,TOPS,Blouse,Buttoned,Casual,White,Solid,Cotton,Long Sleeve,normal,V Neck,oversized,,Unknown,0.2979
11929_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2947
12020_00.jpg,TOPS,T-shirts,Buttoned,Casual,Blue,Solid,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.3005
12033_00.jpg,TOPS,T-shirts,Stud,Casual,Black,Solid,Spandex,Long Sleeve,normal,Turtle Neck,tight-fit,,Unknown,0.2876
12040_00.jpg,TOPS,T-shirts,Buttoned,Casual,Navy,Solid,Knit,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3032
12055_00.jpg,TOPS,Shirts,Buttoned,Office look,White,Solid,Cotton,Sleeveless,normal,Shirt Collar,normal-fit,,Unknown,0.3062
12080_00.jpg,TOPS,T-shirts,unbalanced,Casual,Khaki,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2905
12120_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2803
12132_00.jpg,TOPS,Blouse,unbalanced,Casual,Wine,Check,Synthetic,Long Sleeve,normal,V Neck,oversized,,Unknown,0.288
12140_00.jpg,TOPS,Blouse,Shirring,Casual,Black,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2883
12398_00.jpg,TOPS,T-shirts,Pockets,Casual,Lavender,Solid,Cotton,Short Sleeve,cropped,Round Neck,normal-fit,,Unknown,0.297
12482_00.jpg,TOPS,Tank Top,Cut out,Casual,Sky Blue,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.3066
12508_00.jpg,TOPS,Blouse,Ribbon,Feminine,Sky Blue,Stripe,Cotton,Cropped Sleeve,normal,Offshoulder,normal-fit,,Unknown,0.2983
12515_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Wrangler,0.3706
12606_00.jpg,TOPS,T-shirts,unbalanced,Casual,Khaki,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.308
12986_00.jpg,TOPS,Tank Top,unbalanced,Casual,Black,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.3113
13311_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2842
13546_00.jpg,TOPS,Blouse,,Casual,Black,Stripe,Synthetic,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2869
13581_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Lavender,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3071
13665_00.jpg,TOPS,Shirts,Pockets,,Green,Solid,Cotton,Sleeveless,normal,Shirt Collar,normal-fit,,Unknown,0.3105
13667_00.jpg,TOPS,Blouse,Shirring,Feminine,Blue,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2717
13672_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.3008
13776_00.jpg,TOPS,T-shirts,Roll up,Casual,Wine,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2964
13923_00.jpg,TOPS,T-shirts,Embroidery,Casual,Lavender,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3174
14021_00.jpg,TOPS,Blouse,Shirring,Office look,Green,Solid,Synthetic,Long Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.2888
14055_00.jpg,TOPS,T-shirts,Stitch,Casual,Blue,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.297
14069_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Synthetic,Cropped Sleeve,cropped,Round Neck,normal-fit,,Unknown,0.305
14219_00.jpg,TOPS,T-shirts,unbalanced,Casual,Wine,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3025
14323_00.jpg,TOPS,T-shirts,Buttoned,Casual,Red,Stripe,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3005
14507_00.jpg,TOPS,Slip Dress,Spangle,Party,Black,Solid,Sequin/Glitter,Sleeveless,mini,U Neck,,H-line,Unknown,0.3047
14677_00.jpg,TOPS,Bra Top,Stitch,Casual,White,Solid,Synthetic,Sleeveless,cropped,Square Neck,tight-fit,,Unknown,0.3018
04709_00.jpg,TOPS,T-shirts,,Casual,Wine,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.302
03891_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Navy,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.3035
05739_00.jpg,TOPS,T-shirts,See through,Casual,White,Solid,Cotton,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3042
00403_00.jpg,TOPS,Blouse,Shirring,Casual,Red,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2886
03654_00.jpg,TOPS,T-shirts,Stud,Casual,Navy,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.281
06200_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3103
00186_00.jpg,TOPS,T-shirts,Pockets,Casual,Yellow,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3174
05485_00.jpg,TOPS,Polo Shirts,Buttoned,Casual,Grey,Solid,Cotton,Long Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.3215
05239_00.jpg,TOPS,T-shirts,Shirring,Casual,Black,Solid,Cotton,Long Sleeve,cropped,Round Neck,normal-fit,,Unknown,0.2793
07389_00.jpg,TOPS,T-shirts,,Casual,Black,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.306
05934_00.jpg,TOPS,Tank Top,unbalanced,Casual,Black,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.302
04233_00.jpg,TOPS,T-shirts,Shirring,Casual,Black,Solid,Cotton,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.275
00407_00.jpg,TOPS,T-shirts,Embroidery,Casual,Grey,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.304
05926_00.jpg,TOPS,Blouse,Shirring,Casual,Green,Solid,Synthetic,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2744
00087_00.jpg,TOPS,T-shirts,Spangle,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3022
00595_00.jpg,TOPS,T-shirts,Buttoned,Casual,Pink,Solid,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2815
07890_00.jpg,TOPS,Tank Top,,Casual,Orange,Solid,Knit,Sleeveless,normal,Halter Neck,tight-fit,,Unknown,0.3013
06899_00.jpg,TOPS,T-shirts,X strap,Casual,Black,Solid,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.282
07823_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2986
02172_00.jpg,TOPS,Tank Top,Buttoned,Casual,Sky Blue,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.3
07485_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Navy,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3167
02503_00.jpg,TOPS,Blouse,Shirring,Feminine,Black,Floral,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2844
05389_00.jpg,TOPS,T-shirts,,Casual,Khaki,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3013
03910_00.jpg,TOPS,T-shirts,See through,Casual,Beige,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2896
05576_00.jpg,TOPS,Tank Top,unbalanced,Casual,Khaki,Solid,Cotton,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.2944
06572_00.jpg,TOPS,Bustier,,Resort,Blue,Paisley,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.291
06680_00.jpg,TOPS,Bra Top,Stitch,Casual,Black,lettering,Synthetic,Sleeveless,cropped,U Neck,tight-fit,,Adidas,0.3296
05287_00.jpg,TOPS,Blouse,See through,Casual,Black,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.3113
06028_00.jpg,TOPS,Blouse,Cut out,Feminine,Black,Solid,Synthetic,Long Sleeve,cropped,Stand-up Collar,normal-fit,,Unknown,0.2866
01110_00.jpg,TOPS,T-shirts,,Casual,Green,Solid,Knit,Short Sleeve,normal,Round Neck,tight-fit,,Unknown,0.2874
06308_00.jpg,TOPS,Tank Top,unbalanced,Resort,Green,Floral,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2805
05137_00.jpg,TOPS,T-shirts,Embroidery,Feminine,Sky Blue,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2854
04074_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.299
05039_00.jpg,TOPS,T-shirts,See through,Casual,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.3005
03269_00.jpg,TOPS,T-shirts,See through,Casual,Black,Leopard,Mesh,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.286
02817_00.jpg,TOPS,Blouse,Shirring,Casual,Grey,Dot,Synthetic,Long Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.2937
00728_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Mint,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3105
04790_00.jpg,TOPS,Blouse,Shirring,Casual,Wine,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3022
01408_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Grey,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2993
04406_00.jpg,TOPS,T-shirts,Pockets,Casual,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.305
05691_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Dot,Synthetic,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2969
06459_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2761
02432_00.jpg,TOPS,T-shirts,Roll up,Casual,Lavender,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.305
06529_00.jpg,TOPS,T-shirts,Buttoned,Casual,Grey,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3015
04011_00.jpg,TOPS,Tank Top,Stitch,Casual,White,Solid,Cotton,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.31
03287_00.jpg,TOPS,T-shirts,Shirring,Casual,Navy,Solid,Synthetic,Long Sleeve,normal,V Neck,tight-fit,,Unknown,0.282
03804_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Fila,0.3948
04925_00.jpg,TOPS,Turtleneck,Drop shoulder,Casual,Blue,Solid,Knit,Long Sleeve,normal,Turtle Neck,normal-fit,,Unknown,0.3018
05870_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3142
00541_00.jpg,TOPS,T-shirts,Stitch,Casual,White,Solid,Cotton,Long Sleeve,normal,Round Neck,tight-fit,,Unknown,0.3123
03038_00.jpg,TOPS,Blouse,Pockets,Casual,Blue,Solid,Cotton,Cropped Sleeve,normal,V Neck,normal-fit,,Unknown,0.3025
05028_00.jpg,TOPS,Tank Top,Stitch,Casual,Black,Stripe,Synthetic,Sleeveless,normal,U Neck,oversized,,Unknown,0.3152
07188_00.jpg,TOPS,Sweatshirt,Patchwork,Casual,Purple,lettering,Cotton,Long Sleeve,cropped,Round Neck,normal-fit,,Unknown,0.2913
06834_00.jpg,TOPS,Tank Top,,Casual,White,Solid,Spandex,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.2935
05050_00.jpg,TOPS,Blouse,Shirring,Feminine,Purple,Solid,Synthetic,Short Sleeve,normal,Square Neck,tight-fit,,Unknown,0.2878
04880_00.jpg,TOPS,T-shirts,,Casual,Black,graphic,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2927
05476_00.jpg,TOPS,Sweatshirt,Drop shoulder,Casual,Grey,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2993
07007_00.jpg,TOPS,Tank Top,Buttoned,Casual,Black,Solid,Cotton,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.3086
05046_00.jpg,TOPS,T-shirts,See through,Casual,Black,Stripe,Synthetic,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2847
02107_00.jpg,TOPS,Tunic Dress,Ruffle,Feminine,White,Floral,Lace,Long Sleeve,mini,Round Neck,,A-line,Unknown,0.2876
00173_00.jpg,TOPS,T-shirts,Buttoned,Casual,Black,Solid,Cotton,Long Sleeve,normal,Round Neck,tight-fit,,Unknown,0.2922
00801_00.jpg,TOPS,Tank Top,Spangle,Party,Wine,Solid,Sequin/Glitter,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.2856
07575_00.jpg,TOPS,T-shirts,Stitch,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3108
06149_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Brown,Leopard,Synthetic,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.285
05799_00.jpg,TOPS,Tank Top,,Casual,White,Dot,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2927
06866_00.jpg,TOPS,Bra Top,Stitch,Casual,White,lettering,Synthetic,Sleeveless,cropped,U Neck,tight-fit,,Adidas,0.3433
06614_00.jpg,TOPS,T-shirts,Embroidery,Casual,Yellow,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3022
07684_00.jpg,TOPS,Tank Top,Stitch,Casual,Black,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.3052
07288_00.jpg,TOPS,Bustier,See through,Feminine,Black,Solid,Lace,Sleeveless,cropped,V Neck,tight-fit,,Unknown,0.292
00860_00.jpg,TOPS,T-shirts,Patchwork,Casual,Grey,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3027
02814_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2803
01826_00.jpg,TOPS,Blouse,Ribbon,Casual,Navy,Solid,Linen,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3093
01825_00.jpg,TOPS,T-shirts,,Casual,White,lettering,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Adidas,0.329
05645_00.jpg,TOPS,T-shirts,,Casual,Black,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.291
04947_00.jpg,TOPS,T-shirts,X strap,Casual,Brown,Solid,Cotton,Cropped Sleeve,normal,V Neck,normal-fit,,Unknown,0.2876
05004_00.jpg,TOPS,Blouse,Glitter,Feminine,Black,Solid,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2976
07819_00.jpg,TOPS,T-shirts,Buttoned,Casual,Brown,Floral,Synthetic,Long Sleeve,normal,Turtle Neck,normal-fit,,Unknown,0.2773
04874_00.jpg,TOPS,T-shirts,,Casual,Navy,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3052
01081_00.jpg,TOPS,Blouse,Drop shoulder,Casual,White,Stripe,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.3005
05314_00.jpg,TOPS,One piece Swimsuit,unbalanced,Resort,White,Floral,Synthetic,Sleeveless,,U Neck,,,Unknown,0.285
03817_00.jpg,TOPS,T-shirts,Zip up,Casual,Orange,Solid,Knit,Long Sleeve,normal,Round Neck,tight-fit,,Unknown,0.2993
04949_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2976
02905_00.jpg,TOPS,Blouse,Ribbon,Casual,White,Solid,Cotton,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.313
02981_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2961
06583_00.jpg,TOPS,Blouse,Ribbon,,White,Floral,Synthetic,Sleeveless,normal,Bow Collar,normal-fit,,Unknown,0.2727
07869_00.jpg,TOPS,Blouse,Ribbon,Feminine,Navy,Floral,Synthetic,Sleeveless,normal,Bow Collar,normal-fit,,Unknown,0.2783
06618_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Navy,Stripe,Cotton,Cropped Sleeve,normal,V Neck,normal-fit,,Unknown,0.31
01366_00.jpg,TOPS,T-shirts,Embroidery,Casual,Khaki,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2822
00188_00.jpg,TOPS,Blouse,Lace up,Ethnic,Black,Floral,Synthetic,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2673
00898_00.jpg,TOPS,Sweater,Buttoned,Casual,Grey,Stripe,Knit,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2952
02334_00.jpg,TOPS,T-shirts,Embroidery,Casual,Grey,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2805
07073_00.jpg,TOPS,Blouse,See through,Feminine,Black,Floral,Lace,Short Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.28
02548_00.jpg,TOPS,Tank Top,See through,Casual,Navy,lettering,Synthetic,Sleeveless,cropped,Round Neck,tight-fit,,Unknown,0.3052
07854_00.jpg,TOPS,T-shirts,Ruffle,Casual,Black,Solid,Cotton,Cropped Sleeve,long,Round Neck,normal-fit,,Unknown,0.291
03965_00.jpg,TOPS,Tank Top,,Casual,White,Solid,Cotton,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3057
07904_00.jpg,TOPS,Slip Dress,unbalanced,Casual,Yellow,Solid,Velvet,Sleeveless,mini,V Neck,,H-line,Unknown,0.296
07911_00.jpg,TOPS,T-shirts,Embroidery,Casual,Navy,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2854
07943_00.jpg,TOPS,Blouse,Shirring,Casual,White,Solid,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2922
07976_00.jpg,TOPS,T-shirts,unbalanced,Casual,Khaki,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2983
08010_00.jpg,TOPS,T-shirts,Pockets,Casual,Black,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3174
08050_00.jpg,WHOLEBODIES,T-shirts,See through,Resort,Black,lettering,Spandex,Long Sleeve,normal,Round Neck,tight-fit,,Unknown,0.3167
08065_00.jpg,TOPS,Blouse,Buttoned,Casual,Black,Dot,Synthetic,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2925
08115_00.jpg,TOPS,Blouse,Shirring,Casual,Navy,Solid,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.3005
08125_00.jpg,TOPS,Blouse,Ribbon,Casual,Khaki,Solid,Velvet,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.294
08161_00.jpg,TOPS,Blouse,Buttoned,Casual,Wine,Check,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.3118
08175_00.jpg,TOPS,Tank Top,Buttoned,Casual,White,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.295
08286_00.jpg,TOPS,Polo Shirts,Buttoned,Casual,Navy,Solid,Cotton,Long Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.3125
08353_00.jpg,TOPS,T-shirts,Buttoned,Casual,Black,Solid,Knit,Long Sleeve,normal,U Neck,tight-fit,,Unknown,0.292
08385_00.jpg,TOPS,Cardigan,Buttoned,Casual,White,Solid,Knit,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2961
08465_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.29
08503_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Red,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2993
08527_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Grey,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3008
08576_00.jpg,TOPS,T-shirts,unbalanced,Casual,White,Solid,Cotton,Long Sleeve,normal,Turtle Neck,tight-fit,,Unknown,0.311
08895_00.jpg,TOPS,Bra Top,Embroidery,Casual,Black,lettering,Jersey,Sleeveless,cropped,U Neck,tight-fit,,Unknown,0.3357
08950_00.jpg,TOPS,Polo Shirts,Zip up,Casual,Navy,Solid,Knit,Long Sleeve,normal,Shirt Collar,tight-fit,,Unknown,0.2974
09041_00.jpg,TOPS,T-shirts,Buttoned,Casual,Brown,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2888
09132_00.jpg,TOPS,Polo Shirts,Buttoned,Casual,Navy,Solid,Cotton,Long Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.3198
09189_00.jpg,TOPS,Blouse,Buttoned,Casual,Navy,Floral,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.3022
09191_00.jpg,TOPS,T-shirts,Embroidery,Casual,Orange,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2861
09205_00.jpg,TOPS,T-shirts,unbalanced,Casual,Pink,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2964
09296_00.jpg,TOPS,Blouse,See through,Casual,White,Solid,Mesh,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2893
09386_00.jpg,TOPS,T-shirts,Buttoned,Casual,Brown,Leopard,Synthetic,Short Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.2817
09397_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Wine,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3113
09413_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Navy,Solid,Cotton,Long Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.3147
09539_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Stripe,Cotton,Short Sleeve,long,Round Neck,normal-fit,,Unknown,0.2903
09568_00.jpg,TOPS,Blouse,unbalanced,Casual,Navy,Floral,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2896
09738_00.jpg,TOPS,T-shirts,Stitch,Casual,Navy,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.3196
09750_00.jpg,TOPS,T-shirts,Embroidery,Casual,White,lettering,Cotton,Long Sleeve,normal,Turtle Neck,tight-fit,,Unknown,0.311
09760_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Yellow,Solid,Cotton,Short Sleeve,normal,U Neck,normal-fit,,Unknown,0.2825
09878_00.jpg,TOPS,Blouse,See through,Feminine,Navy,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.2722
09885_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2732
09954_00.jpg,TOPS,Sweater,Drop shoulder,Casual,Grey,Stripe,Knit,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2917
09956_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2854
10085_00.jpg,TOPS,Blouse,See through,Feminine,Black,Floral,Lace,Cropped Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2732
10192_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Red,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.31
10264_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3208
